gene_id,EAV_log2_fc,EAV_p_value,EAV_fdr,LAV_log2_fc,LAV_p_value,LAV_fdr,Lifter_log2_fc,Lifter_p_value,Lifter_fdr,SG_log2_fc,SG_p_value,SG_fdr,SGxAV_log2_fc,SGxAV_p_value,SGxAV_fdr,gene,description,gene_biotype,chromosome,start,end,interaction_fdr,effect_span,shared_stage_fdr,shared_stage_logFC,hybrid_vs_sg_delta,hybrid_vs_eav_delta
LOC115705821,-0.728279504551629,0.0262977958818167,0.409992668465935,-0.184504418667206,0.567350676563033,0.796782747291466,-0.113042020630569,0.66009603858363,0.791021396905635,-0.0323241727225462,0.898684995119673,0.974977510373252,-0.487849505658826,0.0733023747289681,0.299853037625827,LOC115705821,trehalose-phosphate phosphatase A,protein_coding,NC_083601.1,3194203,3199370,0.60795366343245,1.29162022786204,0.0462108233003814,-0.223702884350649,0.455525332936279,0.240429998892804
LOC115725552,0.421091716128484,0.794315417038491,0.982065164262077,-2.92614845638416,0.0760665759840435,0.30010333564595,-0.166302678273729,0.903162526853059,0.949416405562519,-2.99882894021824,0.0283485302259416,0.152899903989717,-0.725903239139741,0.582647683702112,0.821965756428513,LOC115725552,auxin-induced protein X10A,protein_coding,NC_083606.1,68001403,68001684,0.608326923377748,0.391809955113847,0.0072183194706126,-1.5476311296121,2.2729257010785,1.14699495526822
LOC115715725,1.17889085936304,0.0322861377510695,0.445111873055143,0.609946097379442,0.250736630826768,0.547988459443966,-0.0997086567322258,0.827719618360747,0.904024645043205,0.201075924457809,0.635178153289089,0.857043419804716,0.18521269109954,0.6897810235462,0.880507301360636,LOC115715725,gibberellin 20 oxidase 2,protein_coding,NC_083605.1,17042327,17044380,0.612730331125369,0.825930668385939,0.165822673394092,0.268971738419827,0.0158632333582693,0.993678168263496
LOC115713964,0.0122284870817935,0.966431685787585,0.997026854855777,-0.519774774270689,0.0947980708349482,0.337949976447349,-0.648991321272206,0.0124888011136898,0.0454626212080535,-0.525680081666632,0.0391995305041266,0.186448159002932,-0.160163234185933,0.537036891515933,0.796042176023648,LOC115713964,"ATP-dependent zinc metalloprotease FTSH, chloroplastic",protein_coding,NC_083610.1,68025482,68028755,0.612998873045548,6.82683285217108,0.000393412432840674,-0.440059838833938,0.365516847480699,0.172391721267726
LOC115704070,0.0467043217497511,0.90948263183614,0.993562904256423,-0.175244827260228,0.674032792540714,0.8554445129224,-0.0956323176373323,0.780300979421453,0.873123564764941,0.751536978113086,0.0309298849180799,0.161003238158842,0.00430934513691685,0.990035023150423,0.997088141050632,LOC115704070,protein EARLY FLOWERING 5,protein_coding,NC_083601.1,19355192,19356922,0.622309231510876,0.954588102296274,0.0945309487148701,0.260453651531159,0.747227632976169,0.0423949766128342
LOC115700828,0.312998953210676,0.840735181748762,0.986835307437845,1.71928914535107,0.210193168660539,0.505830277378146,4.24476479212171,0.00626687013033698,0.0270400511990347,3.56096931548602,0.0137569718836015,0.0978657122231226,3.36706049056405,0.0292002552318486,0.175341020865518,LOC115700828,agamous-like MADS-box protein MADS2,protein_coding,NC_083608.1,44080221,44084708,0.622331277634207,0.411471058240329,0.000143919559765525,2.76727505609949,0.193908824921974,3.05406153735337
LOC133037933,0.155428855075171,0.553696114846949,0.950826043597803,-0.0867152124975404,0.746135266880024,0.893874604881891,-0.38325554006858,0.0864797180836886,0.193986120187248,0.216265753683664,0.313570351782101,0.610452449182756,0.0863484170729439,0.698660068888444,0.883997753380923,LOC133037933,brassinosteroid-responsive RING protein 1-like,protein_coding,NC_083605.1,49190578,49191954,0.623588948599341,2.90095074756406,0.984166036752392,-0.00228242989610614,0.12991733661072,0.0690804380022272
LOC115701761,0.760735491919894,0.0524932866424441,0.526669570678354,0.6347276154165,0.0894821509584286,0.32796167686557,1.03124075034988,0.00274587447715498,0.0143730322715668,0.859346549266835,0.00883430865043042,0.0741817585051631,0.115858932611353,0.714211327649222,0.892206589758864,LOC115701761,protein SMALL AUXIN UP-REGULATED RNA 51,protein_coding,NC_083610.1,84647220,84647807,0.624916623126403,0.969723084868011,8.96293953222575e-06,0.710943182938114,0.743487616655481,0.644876559308541
LOC115699725,-0.354513182288431,0.00887400763543016,0.251826816782287,-0.0541245501346108,0.682687459221922,0.859915494139585,-0.0774649846979622,0.466333752639951,0.634764874910329,-0.0917212562402608,0.387274021574183,0.679289017880463,-0.0768440813758698,0.494589098658741,0.768724827063044,LOC115699725,probable splicing factor 3A subunit 1,protein_coding,NC_083608.1,14050083,14054272,0.625201511451603,0.644998934616788,0.0300028855074137,-0.109021244089227,0.0148771748643911,0.277669100912561
LOC133029975,-0.197968338894896,0.238542633472928,0.829341456094303,0.172901219313827,0.329141274278258,0.627189495583168,0.0725282038769709,0.605051224108803,0.749616046105279,-0.208855715125494,0.142438860578672,0.400139766412698,0.0829647666830396,0.578021193773301,0.818711686630499,LOC133029975,protein AUXIN SIGNALING F-BOX 2-like,protein_coding,NC_083608.1,45560347,45563366,0.634067302646441,3.38910664318623,0.645123604324348,-0.0349405726451202,0.291820481808533,0.280933105577935
LOC115699531,0.903243098079199,0.48531222102435,0.934774219865354,3.48482707393147,0.0130921781372125,0.114475192412497,0.0678445746798998,0.952657621586734,0.975432587326351,0.687575407699124,0.529785136818067,0.790446174033478,2.3431164876638,0.0529816391938534,0.2474933615212,LOC115699531,floral homeotic protein PMADS 2,protein_coding,NC_083608.1,48462703,48465748,0.63802996633216,1.2737108264974,0.0301100967716076,1.22979573711442,1.65554107996468,1.4398733895846
LOC115714659,-0.0457167475119746,0.747643392909983,0.977849458933191,-0.173186855787538,0.257891834000448,0.556429190439066,0.0463866167991123,0.700372437569916,0.820205703593245,-0.249205899642773,0.0469714235837322,0.207627093950497,-0.273448975716456,0.0426003026748396,0.218161952659167,LOC115714659,auxin-responsive protein IAA8,protein_coding,NC_083604.1,68630931,68635901,0.643332373207233,0.180394698452088,0.0338461467926268,-0.133332839041126,0.0242430760736836,0.227732228204482
LOC115723273,0.00454780716770631,0.991098894824942,0.999499746879246,0.431328584217817,0.290729175543469,0.589802541925799,0.950535467491,0.00881027338644455,0.0351252672205111,0.447937601704633,0.18271841810551,0.460951522503663,0.767039159003899,0.0373674923079613,0.203352703436842,LOC115723273,"alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1",protein_coding,NC_083609.1,244111,251206,0.644728260681495,0.623395916165776,9.98667371879449e-05,0.609236113208727,0.319101557299266,0.762491351836192
LOC115708807,-0.193092456474713,0.784746683567946,0.981656184215172,-0.127631124583222,0.842377557497151,0.938808963959407,1.3520946613471,0.0304533759330923,0.0888278582522496,0.401494629217718,0.482899212807308,0.75530914541434,-0.000253378968657958,0.999660771143552,0.999804812233749,LOC115708807,protein ABSCISIC ACID-INSENSITIVE 5,protein_coding,NC_083603.1,9245065,9249360,0.645092086738174,0.353411547244375,0.0953194850079785,0.414064562168738,0.401748008186376,0.192839077506055
LOC115714329,-0.842735337619451,0.407740823014704,0.911392597305602,-1.06241708930369,0.330652820848797,0.62829048384023,-2.14280396582198,0.0202074380418628,0.0653042712380722,-1.22673007031727,0.156561480211481,0.421708974813743,0.736862632078115,0.478903429344937,0.75673100920611,LOC115714329,MADS-box protein JOINTLESS,protein_coding,NC_083604.1,66455691,66461205,0.651720265334319,0.832179642114412,0.00646756334420028,-1.20887664534884,1.96359270239538,1.57959796969757
LOC115710200,-1.24242417099594,0.337234792834214,0.879429760730775,-2.68374310603942,0.0912712562678389,0.33143955638374,0.175851369799351,0.873831730917832,0.933139331215827,-1.52757301059814,0.145281019576877,0.404720198830818,-3.01631452631788,0.0113889267486751,0.10134150531405,LOC115710200,auxin-induced protein 15A-like,protein_coding,NC_083606.1,75055495,75056442,0.652471857370502,1.02644828386073,0.00219198401168686,-1.50675477372527,1.48874151571974,1.77389035532194
LOC115703350,0.743386526128982,0.822303461552676,0.985651828776684,-3.04579028347824,0.28229189873651,0.581023896304434,-3.97058609418757,0.141017321667894,0.277025147006555,-1.09521172597144,0.680941198800061,0.882000411877186,3.23095522975961,0.268584175380973,0.586297218964884,LOC115703350,U4 spliceosomal RNA,snRNA,NC_083610.1,17513451,17513602,0.654323987901745,0.916853254824824,0.0694181297162296,-1.84962370227191,4.32616695573105,2.48756870363063
LOC115696058,0.956367831138093,0.601505266062489,0.960397638957045,0.490842727590037,0.794742454052665,0.918389332758933,-3.33277229051542,0.0587327235922979,0.145244333681755,-0.229501340210476,0.895078426421459,0.973924860204386,1.05485094756927,0.542108115797081,0.799001430174839,LOC115696058,U5 spliceosomal RNA,snRNA,NC_083606.1,61491986,61492101,0.669638677750252,0.689401368604945,0.708660868235945,-0.378192279882305,1.28435228777975,0.098483116431178
LOC115721013,0.816503386475285,0.534800180093505,0.94709934805058,-1.96365196593839,0.17209639145823,0.457937042615929,-1.94769530567677,0.101207186480737,0.217997195579198,-2.07302267412124,0.0628755730914725,0.248607122532986,-1.30289468784596,0.26936944832152,0.587298232414261,LOC115721013,auxin-responsive protein SAUR21-like,protein_coding,NC_083602.1,3354441,3356234,0.671468573962035,1.16940301007619,0.00299023088787664,-1.58102743476295,0.770127986275278,2.11939807432125
LOC133038899,-1.47143028892265,0.259865210990875,0.843179892137819,-4.66942046958581,0.00339253586752221,0.0528033604148614,-2.7340289685317,0.0162974199574919,0.055602266383735,-4.30630922525039,0.000420032924789095,0.0110026786519306,-3.70846773484025,0.00297644053518126,0.0471466174747078,LOC133038899,auxin-induced protein 15A-like,protein_coding,NC_083606.1,68220692,68221349,0.678674788911209,0.546788842555026,7.85609592284456e-08,-3.44716537435662,0.597841490410141,2.2370374459176
LOC115714546,-0.171095709461397,0.230508640486564,0.824096117194951,-0.0416674982167436,0.779460673361426,0.91186035219895,0.158702161855049,0.188716508016066,0.342692226699609,-0.0248701818546763,0.831905681154512,0.953782272862946,-0.0865610741396562,0.488846663573967,0.764666802705302,LOC115714546,probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5,protein_coding,NC_083604.1,15434772,15439652,0.682606734105603,0.422000411232017,0.992172562378632,-0.000594338647897201,0.0616908922849799,0.0845346353217406
LOC115725167,-1.17101066343581,0.153034245704066,0.735326672235218,-3.91689541940873,0.000401699138713628,0.0150154020001862,-2.13222157680328,0.0030924706345768,0.0157970766763354,-2.04739927304089,0.00374884631537678,0.0433225620293265,-2.62210939378159,0.000922072114819976,0.0235677972439534,LOC115725167,auxin-responsive protein SAUR21,protein_coding,NC_083606.1,67860165,67860679,0.683492626612391,0.68165110289513,7.49074607046121e-09,-2.1751762425929,0.5747101207407,1.45109873034578
LOC115709564,0.333674744720728,0.200089685599777,0.795598305257937,0.171301109939135,0.521628882663751,0.768625881805943,0.440844679009944,0.0522441607071246,0.133554685195834,-0.0374776822834113,0.858787382760311,0.962411795208857,-0.0685650723993852,0.757111081745325,0.913098303975343,LOC115709564,probable auxin efflux carrier component 1c,protein_coding,NC_083603.1,3585817,3590542,0.684734816582223,2.83730819362634,0.218874733964897,0.12666267281667,0.0310873901159739,0.402239817120113
LOC133034653,0.224056519461382,0.882964308677767,0.990635632006398,-2.4730858401575,0.0997991945634113,0.347234609766112,-2.69498460593598,0.0346710197791905,0.0982345560410399,-2.9462282389213,0.0251408913185568,0.141961605686061,-1.78147441000377,0.183963528213048,0.484776770492184,LOC133034653,auxin-induced protein 15A-like,protein_coding,NC_083602.1,3334908,3335684,0.687391404987438,0.613861656569749,1.51931513843505e-05,-2.40067932939137,1.16475382891753,2.00553092946515
LOC115700826,1.7006444550826,0.000478156281218794,0.0528852616775327,1.24140807247236,0.0109354574157549,0.103610077227453,1.15886316973387,0.00381186041610679,0.0185388397635825,1.09274404724326,0.00441063893529766,0.047605530000842,1.96243214748541,2.51191102637977e-05,0.00327978827208281,LOC115700826,squamosa promoter-binding protein 1,protein_coding,NC_083608.1,39226314,39228929,0.695921529789486,0.46888921123405,1.20806965727609e-08,1.35034270935921,0.869688100242146,0.26178769240281
LOC115721156,-0.0617925837315181,0.557150144697173,0.951468296084441,0.0113627927918089,0.918637034021584,0.970958338066601,0.147182729188237,0.106026130618093,0.225209259962465,-0.0264176073119663,0.76366573078943,0.923922236028104,-0.0838852419912035,0.372950601441473,0.678520154734577,LOC115721156,"ATP-dependent zinc metalloprotease FTSH 10, mitochondrial",protein_coding,NC_083602.1,62183590,62188932,0.695921529789486,0.772891312382812,0.793963686901099,0.0128896521163217,0.0574676346792372,0.0220926582596854
LOC115701533,0.171456431042169,0.490429038442011,0.934774219865354,0.170032899027276,0.524445301299721,0.76993991996856,-0.128513094035276,0.541956793982289,0.699897849824424,0.308892084270825,0.150383986799006,0.412355216537103,0.475103632079346,0.0444639809555119,0.224005431722674,LOC115701533,auxin transport protein BIG,protein_coding,NC_083608.1,43977198,43999719,0.698407978741984,3.23370268391446,0.10332401053252,0.175296858054938,0.166211547808521,0.303647201037177
LOC115700798,1.52112126943049,3.73255987240313e-05,0.00923415667380574,1.95585088792866,3.64047541812583e-07,0.000325943899102866,1.19308783549126,8.90950016373898e-05,0.0010697089532479,1.67180591851205,3.81559011221983e-07,0.000135359859037655,1.51361702913255,2.33165630967511e-06,0.000797087307900207,LOC115700798,zinc finger protein CONSTANS-LIKE 10,protein_coding,NC_083608.1,33752499,33758291,0.698767895199401,2.35643966580419,1.98593658124073e-14,1.55234354212157,0.158188889379502,0.00750424029794283
LOC115709173,0.394857421277102,0.140523535214614,0.719729325429329,0.433591662999574,0.119497170707116,0.380370087501915,0.366023913871958,0.117926645780492,0.242746616480568,0.0233636487480723,0.91396337138891,0.979190063463545,-0.0449138299612676,0.841979118369486,0.946896157198161,LOC115709173,pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH10,protein_coding,NC_083603.1,41231642,41237841,0.70022690660118,0.903828509014768,0.135182566626492,0.155157495696754,0.0682774787093399,0.43977125123837
LOC115703227,1.02621421595672,0.373175500396715,0.89482520337625,0.316230091037538,0.792927305950301,0.917340586172628,2.22427802580571,0.0315412861049648,0.0911666812214523,-0.344924626473135,0.717785569354447,0.903188833817744,0.0582711641869262,0.955543282968406,0.986033618838209,LOC115703227,auxin-induced protein 6B,protein_coding,NC_083610.1,84547247,84548169,0.701062205275982,1.76847604068566,0.216388104190421,0.61583438215329,0.403195790660061,0.967943051769793
LOC115705785,0.542176018443878,0.55625514796435,0.951291941112688,0.692021278553104,0.478939405739305,0.739727611853814,2.35846652321312,0.00648046966517984,0.0276419670246623,0.731831199010253,0.350459910862286,0.646331264740825,0.326150900575755,0.679762317837844,0.875145147613472,LOC115705785,abscisic acid 8'-hydroxylase 4,protein_coding,NC_083610.1,20610874,20615014,0.703164189760076,1.65799742691839,0.0116232534290188,0.983247336874365,0.405680298434498,0.216025117868123
LOC115705577,0.237914462109103,0.356467324701876,0.887870636686755,0.459659449535588,0.0864872299161977,0.322134092092779,0.444567258800371,0.0510941129786345,0.131341834239934,0.0454030012326261,0.828371044093966,0.952776189579418,-0.044719370451707,0.837501755976964,0.945010383237044,LOC115705577,protein DEFECTIVE IN MERISTEM SILENCING 3,protein_coding,NC_083601.1,25848208,25851333,0.705460339901845,0.441035407574929,0.0880707773725118,0.167754418553756,0.0901223716843331,0.28263383256081
LOC115721483,2.30201978747056,0.368345375335005,0.894379061026434,-1.95132302435527,0.364900005177648,0.655660333729532,-3.11016696594489,0.145876623149638,0.284092947605648,-1.091598717267,0.59391404560559,0.830899613876296,0.152104973161175,0.942056405245396,0.981566626214962,LOC115721483,U1 spliceosomal RNA,snRNA,NC_083602.1,32140831,32140991,0.715375438471676,2.57329269320884,0.117306298947865,-1.20891980449046,1.24370369042818,2.14991481430938
LOC115718161,0.266221265055455,0.698736464003009,0.971359925780745,-0.957742218903653,0.215201292261424,0.511790374032291,-0.712611985921993,0.230235534700804,0.393249320807096,-0.350698764193929,0.538636357963372,0.796432903619638,0.628419238102404,0.31416942294728,0.632307160164285,LOC115718161,auxin-responsive protein SAUR32,protein_coding,NW_026870038.1,459250,460200,0.715375438471676,0.725614952900779,0.38408024743055,-0.251459586866836,0.979118002296333,0.362197973046948
LOC115706670,-3.72778108958995,0.0753330213556518,0.600174350647867,0.184290258599082,0.91661215409389,0.969901215018048,-3.79178926944987,0.0240387235845203,0.0743626325824532,-2.21158100215987,0.178319982752998,0.454243641203343,-3.91858523281976,0.0325169773899718,0.187689888477494,LOC115706670,gibberellin 2-beta-dioxygenase 1,protein_coding,NC_083601.1,38095849,38098184,0.715504892023713,0.978148826123449,3.80619183081685e-06,-2.9835220513792,1.70700423065989,0.190804143229814
LOC115720661,0.0694284602014778,0.768386234989711,0.980624146564973,-0.585363629209365,0.0275632840040463,0.174735006488094,-0.324242367538815,0.111541696550819,0.233437998502727,-0.322919285680241,0.109472584905431,0.34593336830116,-0.166538410901367,0.425992389208365,0.718349262813154,LOC115720661,"probable inactive ATP-dependent zinc metalloprotease FTSHI 5, chloroplastic",protein_coding,NC_083602.1,25754055,25763104,0.715504892023713,0.168448709009008,0.00372686284620885,-0.272917691680933,0.156380874778874,0.235966871102845
LOC115698524,0.277133534562392,0.729074412371166,0.975931806253286,1.7200802969419,0.0388606722028569,0.209357695919231,1.73635986889734,0.0223539610966717,0.0704254652378721,0.315380334557442,0.639468545429395,0.859700198681987,0.42679365504727,0.544826247255144,0.80054885127315,LOC115698524,auxin efflux carrier component 8,protein_coding,NC_083608.1,49083256,49085837,0.718835998267658,0.222777751152252,0.0213014172069434,0.784841249783052,0.111413320489828,0.149660120484877
LOC115699158,-0.0984129143216856,0.55509109787799,0.95085230131411,-0.08209708024925,0.635630048041869,0.834866473843302,0.132297360237196,0.349767935725119,0.522304560996242,-0.176398346670434,0.203571430161342,0.487265844520522,-0.233665636525825,0.112050131366538,0.376275508118171,LOC115699158,splicing factor U2AF-associated protein 2,protein_coding,NC_083608.1,50871472,50877889,0.719729568219215,0.677751740146699,0.152279158733316,-0.0942263533907396,0.0572672898553912,0.135252722204139
LOC115715202,0.586379444212304,0.147011621002159,0.72867045570236,-0.00765667833393591,0.985417885793985,0.99678449660307,-0.333541821990226,0.320506368899658,0.492615118781278,0.0926505663538045,0.775470436847185,0.928865079543911,0.103376051867149,0.763526144340854,0.915608046807624,LOC115715202,auxin efflux carrier component 3,protein_coding,NC_083604.1,25892042,25896185,0.72599853089797,0.39423728068702,0.911161146223182,0.0184683673989635,0.0107254855133441,0.483003392345155
LOC115706600,-0.449660932580311,0.014073064363549,0.307319112849535,-0.406339492016962,0.0315650316793311,0.187871391464002,-0.607509827702955,0.000248606224117775,0.00232739982046017,-0.677883214924166,6.29719010121468e-05,0.00415393908950822,-0.750634286793357,3.53594946249099e-05,0.00400499528878045,LOC115706600,serine/arginine-rich splicing factor RS41,protein_coding,NC_083601.1,37554082,37558194,0.726290369597544,0.648404535960304,1.89295170777041e-10,-0.627865225791171,0.0727510718691904,0.300973354213046
LOC115710658,1.52191126517337,0.0365144247277065,0.460896216247534,2.91528775987157,0.000476820093868691,0.0165409066511423,2.14336077931806,0.00289343788971884,0.0150034250420556,1.82393414797397,0.00331796898323461,0.040300034123241,3.11757095138347,6.41154180394211e-05,0.00558100967582035,LOC115710658,gibberellin 2-beta-dioxygenase 8,protein_coding,NC_083610.1,36190485,36199216,0.727773994095987,0.58620142612332,2.65711893844645e-08,2.13667212839452,1.29363680340949,1.5956596862101
LOC115697832,-0.268387937765145,0.324836738596327,0.874882789500032,0.0495124245971129,0.861405325193593,0.946533979562266,-0.0612202983545508,0.787435144659835,0.878134969744616,-0.506371185801421,0.0325517319216002,0.166309087055512,0.0404748533597277,0.866323565636142,0.95699214595033,LOC115697832,auxin response factor 6,protein_coding,NC_083607.1,57871346,57878343,0.734810703937412,0.346870693776636,0.0753769359495704,-0.196517496180383,0.546846039161149,0.308862791124873
LOC115700712,-2.38934031824021,0.000502578707895997,0.0552601454143891,-1.18113632870212,0.049729574769152,0.23774305706339,-1.62315193341723,0.00254489019715546,0.0135511258813132,-1.75733286425519,0.00121751102134436,0.0214421114048243,-2.43627323868963,0.000114315070137852,0.00738989852203239,LOC115700712,zinc finger protein CONSTANS-LIKE 1,protein_coding,NC_083608.1,41995478,41996803,0.738551657346575,1.34246208543828,8.10712292118708e-10,-1.79730572630884,0.678940374434446,0.0469329204494278
LOC115696581,0.811831877246444,0.0649459639484792,0.568560892210194,1.03725973536708,0.0234679102125803,0.159581789445546,0.209332178745879,0.578524883591948,0.729224636112078,0.344409964830851,0.328362186902411,0.625211827732384,0.883116086690938,0.0209222901152867,0.144148368907153,LOC115696581,gibberellin 2-beta-dioxygenase,protein_coding,NC_083607.1,59574043,59576099,0.748547841665494,0.501608835846466,0.00114110560078067,0.566128229977343,0.538706121860087,0.0712842094444947
LOC115709360,-0.357245713916026,0.453581917434869,0.92567537301752,0.740573640996886,0.109322240900933,0.363857158182522,0.202961119717708,0.6113839077842,0.754808605344726,-0.074226020521985,0.845677199599089,0.958318629873558,0.403147860411396,0.306854405551932,0.62516248992852,LOC115709360,agamous-like MADS-box protein AGL65,protein_coding,NC_083603.1,58360522,58365618,0.750336209004812,2.53100731921401,0.321863566940663,0.158847135498551,0.477373880933381,0.760393574327422
LOC115698701,1.73132385744984,0.458306969564367,0.926481237567397,0.0383425411908027,0.987049720651821,0.997018848592218,5.99910505140075,0.0116538412721519,0.0431924943029766,2.80949383019211,0.156555392654647,0.421708974813743,2.5661264749679,0.229314951922834,0.541791873090365,LOC115698701,agamous-like MADS-box protein MADS1,protein_coding,NC_083608.1,47921850,47932962,0.751103212587414,1.2133403337751,0.00520898380926607,2.79731676699049,0.243367355224218,0.834802617518054
LOC133031811,0.778217023163373,0.653062699919016,0.966256272112003,3.50877151937911,0.0500545416593785,0.238682600121642,5.08884168101017,0.00829611723113642,0.0334298320145364,2.7359640545263,0.084114581019566,0.296720891619114,1.38849379113291,0.405723676819559,0.704183196857874,LOC133031811,agamous-like MADS-box protein AGL11,protein_coding,NC_083610.1,71236908,71244796,0.752263648704187,1.84036701305289,0.00239340135779622,2.62543741629761,1.34747026339338,0.610276767969538
LOC115723130,-0.188907124971409,0.488862761189376,0.934774219865354,-0.265302558436248,0.358042717547277,0.65080425128808,-0.208159496543083,0.379577463566192,0.552770154904465,-0.430490935001868,0.0636941378831635,0.250951126527958,-0.717536057691769,0.0049708508148716,0.062888342157204,LOC115723130,auxin-responsive protein IAA13,protein_coding,NC_083609.1,2937228,2939395,0.75565997449169,2.58894013260089,0.000330360470825503,-0.40789347465936,0.287045122689901,0.528628932720361
LOC115709389,-0.177438242924779,0.221797030295385,0.816716153903002,0.0215543806086834,0.885639608234276,0.956395147551597,0.11385844533615,0.347969720628849,0.520390741647668,-0.0445903197247399,0.705922493600725,0.896202209634087,-0.135673614936474,0.281510050778576,0.599084972225967,LOC115709389,splicing factor Cactin,protein_coding,NC_083603.1,14749572,14754100,0.755827956429715,0.542819424041137,0.653043671239546,-0.0268006209464836,0.0910832952117339,0.0417646279883053
LOC115723099,0.262913517126509,0.328491289340844,0.875516091998041,0.203247942169609,0.469081855947458,0.733750171008661,0.160230863798605,0.486846877196863,0.652716413651984,-0.21016966485825,0.338986243167893,0.635582303953203,-0.084959093027619,0.710302294509039,0.889979465085756,LOC115723099,"chloroplastic group IIB intron splicing facilitator CRS2-A, chloroplastic",protein_coding,NC_083609.1,48714990,48719331,0.757022996071853,3.97621115753071,0.835254769311112,-0.023613020491016,0.125210571830631,0.347872610154128
LOC115719231,0.282980642160407,0.324615408041071,0.874665936083148,-0.257146121169009,0.385296663691245,0.674018223922849,-0.246164329253107,0.306436801323889,0.477721008369234,-0.232203516591609,0.31872502612967,0.615993023273622,-0.0141099056762675,0.953539012622557,0.985545586587308,LOC115719231,probable indole-3-pyruvate monooxygenase YUCCA10,protein_coding,NC_083602.1,2469457,2472737,0.758570365691666,0.645915003851835,0.131605812091755,-0.148805749549177,0.218093610915341,0.297090547836675
LOC115724788,-1.64334033000719,0.206614482952582,0.800847496882117,-2.57854335163011,0.0532535702787853,0.246740667417871,-3.99195959664309,0.000947640749593675,0.00641378715982502,-2.56599202887292,0.0209065986584645,0.127708209219119,-1.46095227742908,0.182327882783681,0.482699078020102,LOC115724788,auxin-induced protein 15A-like,protein_coding,NC_083606.1,67773351,67773896,0.760764349984536,0.480960998449403,3.20924490597348e-06,-2.58114850747289,1.10503975144384,0.182388052578108
LOC115709357,-0.466918407347449,0.00636982049597288,0.218050529648549,-0.133073747382851,0.424399331236374,0.703294532900835,-0.166609434729242,0.21549416198735,0.376064714468736,-0.271366883076778,0.0473938927791237,0.208460368001891,-0.371382942930857,0.0128535829863476,0.108959904106991,LOC115709357,splicing factor U2af small subunit B,protein_coding,NC_083603.1,11942945,11946730,0.761186876529983,1.37115928222977,7.40917527575805e-05,-0.267197424201928,0.100016059854079,0.0955354644165914
LOC133033631,-1.61496601340099,0.32520929258637,0.874882789500032,-0.0457228094757716,0.981801675005073,0.995259611905309,-3.03398929165672,0.0500853895132541,0.129355150223654,0.0137554540282763,0.992599536133688,0.998840519129567,0.739943637375463,0.655924351458346,0.863057694260544,LOC133033631,abscisic acid receptor PYL4-like,protein_coding,NC_083601.1,56283443,56284671,0.76164625789113,0.176711709854915,0.235199299822063,-1.00911662716077,0.726188183347186,2.35490965077645
LOC115725551,-1.38917110093771,0.43591572944294,0.919771916169471,-3.92493471687471,0.034380454744806,0.196782552363789,-3.67730074057322,0.0168554345428706,0.0570010724810438,-5.00059672191565,0.00206256715556259,0.0297623850029838,-2.43502912004076,0.103221552062854,0.360671180428503,LOC115725551,auxin-responsive protein SAUR24,protein_coding,NC_083606.1,67978736,67979363,0.76204688935328,0.549609354942654,1.12999625404781e-06,-3.51506740834697,2.56556760187489,1.04585801910305
LOC115704748,0.716639204099297,0.638398300528256,0.964399792150622,0.121424093727082,0.930702495254437,0.975965884873057,-1.29289240657872,0.307182342110445,0.47851221179458,-1.71763633596787,0.162713370846652,0.430922234471651,0.534103821248431,0.672231447238798,0.871108389386861,LOC115704748,gibberellin 2-beta-dioxygenase 8,protein_coding,NC_083601.1,40137636,40149029,0.762569712822787,0.224375590018004,0.0606085206779383,-0.878411577089731,2.2517401572163,0.182535382850866
LOC115714387,0.856478080805221,0.135242664612674,0.710785275738789,1.74959882371635,0.00800675699535468,0.0855844485654682,0.607441839526643,0.219838790363601,0.381064712493447,1.25976811847474,0.0134343913935383,0.0965940447347258,1.70902260014685,0.00204538319408375,0.0371567061675417,LOC115714387,protein SMALL AUXIN UP-REGULATED RNA 51,protein_coding,NC_083604.1,11348026,11349207,0.765620041317915,0.674111556588043,1.50871876549336e-05,1.18360243049001,0.449254481672118,0.852544519341633
LOC115724588,-0.778836824715971,0.0841443395395713,0.618085013807943,-1.36199653694054,0.00553571817487709,0.0697137127421561,-0.659221867804542,0.0846949416656726,0.191237455650051,-1.32842272405226,0.00102219787486647,0.0193782991995394,-1.39681126854358,0.000738019254872328,0.0208342702428337,LOC115724588,auxin-responsive protein IAA20,protein_coding,NC_083606.1,14824811,14827854,0.766699637963733,1.5394050534101,6.46116968215731e-08,-1.14443061768804,0.0683885444913275,0.617974443827613
LOC115695781,-0.612850070529341,0.501196322369455,0.937188371229502,-0.809253202886451,0.357741208485545,0.650381957256355,-1.25722493841628,0.115748594095622,0.2398348254215,-2.45321708358223,0.00391856896567544,0.0442504106262039,-1.07013627965756,0.184270117049066,0.485081153415693,LOC115695781,auxin-responsive protein SAUR24-like,protein_coding,NC_083606.1,68223773,68224395,0.768339755017403,3.44566872697062,0.000385270234030868,-1.40235905347498,1.38308080392467,0.457286209128219
